time,prey,predator
8.847211802950738502e+01,2.259665049543605697e+00,4.422487163143089539e+00
8.852213053263315601e+01,2.323768930602493121e+00,4.379084408149823027e+00
8.857214303575894121e+01,2.390131880985900459e+00,4.336675302674079191e+00
8.862215553888472641e+01,2.458827994630002678e+00,4.295255519557131585e+00
8.867216804201051161e+01,2.529933393739316028e+00,4.254821005163496928e+00
8.872218054513628260e+01,2.603526221215826109e+00,4.215367980287244798e+00
8.877219304826206780e+01,2.679686658277654843e+00,4.176892941783640012e+00
8.882220555138785301e+01,2.758496929867178871e+00,4.139392663546808571e+00
8.887221805451363821e+01,2.840041281167019260e+00,4.102864197185966511e+00
8.892223055763940920e+01,2.924405947695569719e+00,4.067304872022847739e+00
8.897224306076519440e+01,3.011679142229580997e+00,4.032712297246576760e+00
8.902225556389097960e+01,3.101951045227707038e+00,3.999084362544987670e+00
8.907226806701676480e+01,3.195313740817414150e+00,3.966419237732892178e+00
8.912228057014253579e+01,3.291861158411188093e+00,3.934715372702465963e+00
8.917229307326832100e+01,3.391689023658911228e+00,3.903971499693277725e+00
8.922230557639410620e+01,3.494894824165374114e+00,3.874186633377115108e+00
8.927231807951987719e+01,3.601577688031411206e+00,3.845360068821818356e+00
8.932233058264566239e+01,3.711838281399729045e+00,3.817491382595739502e+00
8.937234308577144759e+01,3.825778736943920233e+00,3.790580434462467174e+00
8.942235558889723279e+01,3.943502551755448948e+00,3.764627366188230795e+00
8.947236809202300378e+01,4.065114419901677323e+00,3.739632598441292366e+00
8.952238059514878898e+01,4.190720053362486652e+00,3.715596833426046963e+00
8.957239309827457419e+01,4.320426108149542088e+00,3.692521055450545653e+00
8.962240560140035939e+01,4.454339970650018188e+00,3.670406527103444283e+00
8.967241810452613038e+01,4.592569525829349963e+00,3.649254787590131777e+00
8.972243060765191558e+01,4.735222931269838398e+00,3.629067655514538249e+00
8.977244311077770078e+01,4.882408497141494941e+00,3.609847227836641803e+00
8.982245561390348598e+01,5.034234355276143269e+00,3.591595873293924601e+00
8.987246811702925697e+01,5.190808127766255886e+00,3.574316233968852341e+00
8.992248062015504217e+01,5.352236718151005768e+00,3.558011226919421954e+00
8.997249312328082738e+01,5.518626037419682717e+00,3.542684040011661928e+00
9.002250562640661258e+01,5.690080614434977591e+00,3.528338125425384497e+00
9.007251812953238357e+01,5.866703125717486422e+00,3.514977203422380736e+00
9.012253063265816877e+01,6.048594231143626487e+00,3.502605262439834721e+00
9.017254313578395397e+01,6.235852109209027994e+00,3.491226550653900862e+00
9.022255563890972496e+01,6.428571970344426845e+00,3.480845572867717674e+00
9.027256814203551016e+01,6.626845547104481149e+00,3.471467094419491861e+00
9.032258064516129537e+01,6.830760890783586170e+00,3.463096139484257652e+00
9.037259314828708057e+01,7.040401751685499754e+00,3.455737979030470086e+00
9.042260565141285156e+01,7.255846973105597009e+00,3.449398132205372391e+00
9.047261815453863676e+01,7.477170012129494836e+00,3.444082369395189858e+00
9.052263065766442196e+01,7.704438626209966223e+00,3.439796708511714041e+00
9.057264316079020716e+01,7.937714184942591622e+00,3.436547400913109840e+00
9.062265566391597815e+01,8.177050932727089716e+00,3.434340936418422086e+00
9.067266816704176335e+01,8.422495555782873566e+00,3.433184045776057403e+00
9.072268067016754856e+01,8.674086792650415489e+00,3.433083695889358467e+00
9.077269317329333376e+01,8.931854716255216431e+00,3.434047073786369531e+00
9.082270567641910475e+01,9.195819934786634064e+00,3.436081593971189729e+00
9.087271817954488995e+01,9.465993134540072518e+00,3.439194901372280455e+00
9.092273068267067515e+01,9.742374782641746833e+00,3.443394868053618385e+00
9.097274318579644614e+01,1.002495432444554702e+01,3.448689574023303894e+00
9.102275568892223134e+01,1.031370954726724953e+01,3.455087313789190429e+00
9.107276819204801654e+01,1.060860594255149536e+01,3.462596602545463309e+00
9.112278069517380175e+01,1.090959662770499961e+01,3.471226175776485068e+00
9.117279319829957274e+01,1.121662157762628986e+01,3.480984973401632043e+00
9.122280570142535794e+01,1.152960726941224046e+01,3.491882131028841929e+00
9.127281820455114314e+01,1.184846594011813181e+01,3.503926996080561906e+00
9.132283070767692834e+01,1.217309546335774328e+01,3.517129129003856214e+00
9.137284321080269933e+01,1.250337924553589097e+01,3.531498302004998813e+00
9.142285571392848453e+01,1.283918557174959041e+01,3.547044476105997823e+00
9.147286821705426973e+01,1.318036751903492743e+01,3.563777801935031242e+00
9.152288072018005494e+01,1.352676273009516805e+01,3.581708638329888394e+00
9.157289322330582593e+01,1.387819338716285955e+01,3.600847552943779561e+00
9.162290572643161113e+01,1.423446622831072794e+01,3.621205321870029969e+00
9.167291822955739633e+01,1.459537254313897670e+01,3.642792911119408839e+00
9.172293073268318153e+01,1.496068794667487545e+01,3.665621468023792850e+00
9.177294323580895252e+01,1.533017318715831578e+01,3.689702345957665219e+00
9.182295573893473772e+01,1.570357428741459671e+01,3.715047106397880494e+00
9.187296824206052293e+01,1.608062254485379583e+01,3.741667518923620595e+00
9.192298074518629392e+01,1.646103514027865700e+01,3.769575553078523544e+00
9.197299324831207912e+01,1.684451542904298194e+01,3.798783361136308656e+00
9.202300575143786432e+01,1.723075397796141317e+01,3.829303300926167442e+00
9.207301825456364952e+01,1.761942953983284710e+01,3.861147940704773518e+00
9.212303075768942051e+01,1.801020905377697190e+01,3.894330059155238111e+00
9.217304326081520571e+01,1.840274844524616782e+01,3.928862641607267392e+00
9.222305576394099091e+01,1.879669376650363688e+01,3.964758867535108422e+00
9.227306826706677612e+01,1.919168228411793464e+01,4.002032125612711155e+00
9.232308077019254711e+01,1.958734411366422989e+01,4.040696018917500965e+00
9.237309327331833231e+01,1.998330223420106933e+01,4.080764364922489840e+00
9.242310577644411751e+01,2.037917357491470938e+01,4.122251192898926497e+00
9.247311827956990271e+01,2.077457050397030969e+01,4.165170737187717798e+00
9.252313078269567370e+01,2.116910220262934317e+01,4.209537446688675466e+00
9.257314328582145890e+01,2.156237647358552323e+01,4.255365987354381652e+00
9.262315578894724410e+01,2.195399974999014958e+01,4.302671242185415856e+00
9.267316829207302931e+01,2.234357834505102502e+01,4.351468308951707442e+00
9.272318079519880030e+01,2.273072007101584191e+01,4.401772497709209198e+00
9.277319329832458550e+01,2.311503558871618580e+01,4.453599334284467304e+00
9.282320580145037070e+01,2.349614017086460294e+01,4.506964559181853680e+00
9.287321830457614169e+01,2.387365370724714708e+01,4.561884127576570691e+00
9.292323080770192689e+01,2.424720169032772077e+01,4.618374206740742949e+00
9.297324331082771209e+01,2.461641699934926564e+01,4.676451175457846610e+00
9.302325581395349730e+01,2.498094065133960484e+01,4.736131621977092365e+00
9.307326831707926829e+01,2.534042345002242058e+01,4.797432337326759999e+00
9.312328082020505349e+01,2.569452600473318782e+01,4.860370315247397599e+00
9.317329332333083869e+01,2.604291917068231754e+01,4.924962749272826734e+00
9.322330582645662389e+01,2.638528571492247110e+01,4.991227029576682739e+00
9.327331832958239488e+01,2.672132044116039395e+01,5.059180740204853421e+00
9.332333083270818008e+01,2.705073137533189609e+01,5.128841641678302921e+00
9.337334333583396528e+01,2.737323983523665305e+01,5.200227670250518131e+00
9.342335583895975049e+01,2.768858049448878589e+01,5.273356935888890540e+00
9.347336834208552148e+01,2.799650223605351584e+01,5.348247710244390163e+00
9.352338084521130668e+01,2.829676827810975226e+01,5.424918430933963087e+00
9.357339334833709188e+01,2.858915636075967726e+01,5.503387667799052529e+00
9.362340585146286287e+01,2.887345882583537104e+01,5.583674117749531263e+00
9.367341835458864807e+01,2.914948261681505670e+01,5.665796604755709787e+00
9.372343085771443327e+01,2.941704914478067678e+01,5.749774060121810138e+00
9.377344336084021847e+01,2.967599453500362827e+01,5.835625526406388985e+00
9.382345586396598947e+01,2.992616906032418811e+01,5.923370122748491617e+00
9.387346836709177467e+01,3.016743676979667654e+01,6.013027015526379415e+00
9.392348087021755987e+01,3.039967548868902369e+01,6.104615418357385082e+00
9.397349337334334507e+01,3.062277671968799098e+01,6.198154587096995627e+00
9.402350587646911606e+01,3.083664467871678383e+01,6.293663776115189457e+00
9.407351837959490126e+01,3.104119672781198247e+01,6.391162266289176053e+00
9.412353088272068646e+01,3.123636178994214418e+01,6.490669276874855065e+00
9.417354338584647166e+01,3.142207999826500853e+01,6.592203946750879950e+00
9.422355588897224266e+01,3.159830269612734455e+01,6.695785334418602908e+00
9.427356839209802786e+01,3.176499235897854234e+01,6.801432413358495133e+00
9.432358089522381306e+01,3.192212075618108003e+01,6.909163978097535797e+00
9.437359339834959826e+01,3.206967008540480180e+01,7.018998740286143345e+00
9.442360590147536925e+01,3.220763092282352602e+01,7.130955179978274217e+00
9.447361840460115445e+01,3.233600128092983539e+01,7.245051484345714776e+00
9.452363090772693965e+01,3.245478660853482467e+01,7.361305547677893024e+00
9.457364341085271064e+01,3.256399979076825701e+01,7.479734971381969189e+00
9.462365591397849585e+01,3.266366114117091968e+01,7.600357063351467879e+00
9.467366841710428105e+01,3.275379642258008772e+01,7.723188699274337488e+00
9.472368092023006625e+01,3.283443664267277740e+01,7.848246347426869995e+00
9.477369342335583724e+01,3.290561779196649894e+01,7.975545985072834299e+00
9.482370592648162244e+01,3.296737963348933675e+01,8.105102986176103030e+00
9.487371842960740764e+01,3.301976570277983569e+01,8.236932121400439399e+00
9.492373093273319284e+01,3.306282330788707924e+01,8.371047558109635744e+00
9.497374343585896384e+01,3.309660306108115435e+01,8.507462795981513892e+00
9.502375593898474904e+01,3.312115743224642017e+01,8.646190523755896251e+00
9.507376844211053424e+01,3.313654137939337119e+01,8.787242683149871780e+00
9.512378094523631944e+01,3.314281107441004082e+01,8.930630217804452542e+00
9.517379344836209043e+01,3.314002381488406002e+01,9.076363058830571262e+00
9.522380595148787563e+01,3.312823802410264307e+01,9.224450124809242979e+00
9.527381845461366083e+01,3.310751320161306666e+01,9.374899306814892697e+00
9.532383095773944603e+01,3.307790888807712548e+01,9.527717211507269468e+00
9.537384346086521703e+01,3.303948481685053906e+01,9.682909258890413540e+00
9.542385596399100223e+01,3.299230047958923961e+01,9.840479413333993008e+00
9.547386846711678743e+01,3.293641487167834470e+01,1.000043008763391228e+01
9.552388097024255842e+01,3.287188649223208614e+01,1.016276214301244529e+01
9.557389347336834362e+01,3.279877333793531591e+01,1.032747488326585916e+01
9.562390597649412882e+01,3.271713250004778928e+01,1.049456576584830714e+01
9.567391847961991402e+01,3.262702005826117357e+01,1.066403045564121044e+01
9.572393098274568501e+01,3.252849105974485155e+01,1.083586254729028830e+01
9.577394348587147022e+01,3.242159939593394569e+01,1.101005339671693051e+01
9.582395598899725542e+01,3.230639780252943893e+01,1.118659212111790957e+01
9.587396849212304062e+01,3.218293786014451285e+01,1.136546559492250452e+01
9.592398099524881161e+01,3.205126999388277653e+01,1.154665810342634380e+01
9.597399349837459681e+01,3.191144336180228080e+01,1.173015137195088364e+01
9.602400600150038201e+01,3.176350606514705532e+01,1.191592425192853177e+01
9.607401850462616721e+01,3.160750522185005806e+01,1.210395248624630504e+01
9.612403100775193820e+01,3.144348696653322150e+01,1.229420870924572462e+01
9.617404351087772341e+01,3.127149645316904980e+01,1.248666244365560551e+01
9.622405601400350861e+01,3.109157818457546085e+01,1.268127968365971547e+01
9.627406851712927960e+01,3.090377594471371836e+01,1.287802289339540351e+01
9.632408102025506480e+01,3.070813319400859243e+01,1.307685065891317677e+01
9.637409352338085000e+01,3.050469335825075490e+01,1.327771738157577985e+01
9.642410602650663520e+01,3.029349982859658752e+01,1.348057327805839911e+01
9.647411852963240619e+01,3.007459596433955085e+01,1.368536437831416386e+01
9.652413103275819140e+01,2.984802572473528670e+01,1.389203204199055186e+01
9.657414353588397660e+01,2.961383367588160809e+01,1.410051290347145958e+01
9.662415603900976180e+01,2.937206554886135379e+01,1.431073851392915763e+01
9.667416854213553279e+01,2.912276877545079046e+01,1.452263496256168374e+01
9.672418104526131799e+01,2.886599248811932128e+01,1.473612287659308073e+01
9.677419354838710319e+01,2.860178752219806597e+01,1.495111742010113431e+01
9.682420605151288839e+01,2.833020734779991656e+01,1.516752776555722448e+01
9.687421855463865938e+01,2.805130818305308082e+01,1.538525696182488467e+01
9.692423105776444459e+01,2.776514970621670386e+01,1.560420160799292333e+01
9.697424356089022979e+01,2.747179587756760810e+01,1.582425142780899741e+01
9.702425606401601499e+01,2.717131493939999487e+01,1.604528926967985569e+01
9.707426856714178598e+01,2.686377941677506342e+01,1.626719110638535426e+01
9.712428107026757118e+01,2.654926733720206400e+01,1.648982552591358441e+01
9.717429357339335638e+01,2.622786252591535217e+01,1.671305348232230514e+01
9.722430607651912737e+01,2.589965539989376353e+01,1.693672809693930859e+01
9.727431857964491257e+01,2.556474413553387137e+01,1.716069424933700560e+01
9.732433108277069778e+01,2.522323466865053376e+01,1.738478857733203853e+01
9.737434358589648298e+01,2.487524069447654185e+01,1.760883947698555119e+01
9.742435608902225397e+01,2.452088498262395433e+01,1.783266677472441231e+01
9.747436859214803917e+01,2.416030021979337405e+01,1.805608127169918831e+01
9.752438109527382437e+01,2.379362945421829423e+01,1.827888485096287141e+01
9.757439359839960957e+01,2.342102772936334887e+01,1.850087025213212755e+01
9.762440610152538056e+01,2.304266208662497561e+01,1.872182107087428449e+01
9.767441860465116577e+01,2.265871156533097164e+01,1.894151175890759831e+01
9.772443110777695097e+01,2.226936812811969801e+01,1.915970763557751511e+01
9.777444361090273617e+01,2.187483859604231995e+01,1.937616446262828518e+01
9.782445611402850716e+01,2.147534420945051181e+01,1.959062871224067948e+01
9.787446861715429236e+01,2.107112235316121840e+01,1.980283807331175794e+01
9.792448112028007756e+01,2.066242660850810964e+01,2.001252145906042301e+01
9.797449362340586276e+01,2.024952675334112939e+01,2.021939900702766124e+01
9.802450612653163375e+01,1.983270929813328110e+01,2.042318235760136602e+01
9.807451862965741896e+01,1.941227940784031247e+01,2.062357517425936138e+01
9.812453113278320416e+01,1.898856023877656440e+01,2.082027356885978620e+01
9.817454363590897515e+01,1.856189339685147743e+01,2.101296719778137501e+01
9.822455613903476035e+01,1.813263897259988511e+01,2.120133929537402651e+01
9.827456864216054555e+01,1.770117555102900297e+01,2.138506742948478134e+01
9.832458114528633075e+01,1.726790088331389228e+01,2.156382426264455532e+01
9.837459364841210174e+01,1.683323089825570662e+01,2.173727910242404704e+01
9.842460615153788694e+01,1.639759901887726201e+01,2.190509940563384461e+01
9.847461865466367215e+01,1.596145615116523686e+01,2.206695079642277335e+01
9.852463115778945735e+01,1.552526968148418796e+01,2.222249879916262216e+01
9.857464366091522834e+01,1.508952300201878316e+01,2.237141023472265644e+01
9.862465616404101354e+01,1.465471273520803130e+01,2.251335583807275142e+01
9.867466866716679874e+01,1.422134762680362208e+01,2.264801148864661684e+01
9.872468117029258394e+01,1.378994788205726607e+01,2.277505884353250565e+01
9.877469367341835493e+01,1.336104234066757535e+01,2.289418837506013560e+01
9.882470617654414013e+01,1.293516589907190273e+01,2.300510134560672526e+01
9.887471867966992534e+01,1.251285599013334249e+01,2.310751244771508794e+01
9.892473118279569633e+01,1.209465188407846981e+01,2.320115032135895561e+01
9.897474368592148153e+01,1.168109066578723088e+01,2.328576065018218344e+01
9.902475618904726673e+01,1.127270370478162320e+01,2.336110842955687872e+01
9.907476869217305193e+01,1.087001232179830801e+01,2.342698045153668929e+01
9.912478119529882292e+01,1.047352661003624164e+01,2.348318599309284238e+01
9.917479369842460812e+01,1.008374064441367324e+01,2.352955969802599157e+01
9.922480620155039333e+01,9.701128419102275302e+00,2.356596346593457980e+01
9.927481870467617853e+01,9.326140323117641628e+00,2.359228794829901332e+01
9.932483120780194952e+01,8.959201286691637733e+00,2.360845333599595719e+01
9.937484371092773472e+01,8.600706210420288045e+00,2.361441135487571330e+01
9.942485621405351992e+01,8.251016712212523530e+00,2.361014587647681040e+01
9.947486871717930512e+01,7.910459432320775086e+00,2.359567327404840498e+01
9.952488122030507611e+01,7.579323577384471378e+00,2.357104291326810497e+01
9.957489372343086131e+01,7.257858457459896329e+00,2.353633720412662456e+01
9.962490622655664652e+01,6.946272350255721761e+00,2.349167073962064478e+01
9.967491872968243172e+01,6.644732018470497437e+00,2.343718990340089903e+01
9.972493123280820271e+01,6.353361379812635157e+00,2.337307202598146816e+01
9.977494373593398791e+01,6.072242281561491595e+00,2.329952317975688914e+01
9.982495623905977311e+01,5.801415022532069976e+00,2.321677693992496216e+01
9.987496874218554410e+01,5.540879007649815335e+00,2.312509273717241598e+01
9.992498124531132930e+01,5.290593998916570229e+00,2.302475354574992750e+01
9.997499374843711450e+01,5.050483509768606716e+00,2.291606231407982008e+01
1.000250062515628997e+02,4.820435598763015861e+00,2.279934109899042127e+01
1.000750187546886707e+02,4.600305467518325031e+00,2.267492797286908157e+01
1.001250312578144559e+02,4.389918818784399157e+00,2.254317387557211205e+01
1.001750437609402411e+02,4.189075547552884693e+00,2.240443962654703824e+01
1.002250562640660263e+02,3.997551091394147882e+00,2.225909470042736160e+01
1.002750687671917973e+02,3.815100462790733005e+00,2.210751356889382180e+01
1.003250812703175825e+02,3.641461986804429340e+00,2.195007308541160285e+01
1.003750937734433677e+02,3.476359521108409734e+00,2.178715085787346695e+01
1.004251062765691529e+02,3.319505404833518636e+00,2.161912285464999428e+01
1.004751187796949239e+02,3.170604016030467154e+00,2.144636102478706619e+01
1.005251312828207091e+02,3.029354006936954224e+00,2.126923192375066662e+01
1.005751437859464943e+02,2.895450455216041608e+00,2.108809513576283834e+01
1.006251562890722795e+02,2.768587695288165840e+00,2.090330153319081674e+01
1.006751687921980505e+02,2.648461177450139203e+00,2.071519233242252511e+01
1.007251812953238357e+02,2.534768962249787538e+00,2.052409812599488959e+01
1.007751937984496209e+02,2.427213698509787410e+00,2.033033785432254703e+01
1.008252063015753919e+02,2.325503865722439389e+00,2.013421834541419386e+01
1.008752188047011771e+02,2.229354746183415781e+00,1.993603379421756117e+01
1.009252313078269623e+02,2.138489613548058887e+00,1.973606535786596794e+01
1.009752438109527475e+02,2.052640410121417958e+00,1.953458108264186777e+01
1.010252563140785185e+02,1.971548264519762839e+00,1.933183573992475246e+01
1.010752688172043037e+02,1.894964045548573228e+00,1.912807088118832510e+01
1.011252813203300889e+02,1.822648625422061963e+00,1.892351502935698448e+01
1.011752938234558741e+02,1.754373032242435126e+00,1.871838377546739096e+01
1.012253063265816451e+02,1.689918550435882239e+00,1.851288011685558388e+01
1.012753188297074303e+02,1.629076700407351863e+00,1.830719483762404565e+01
1.013253313328332155e+02,1.571649149750341312e+00,1.810150675381561669e+01
1.013753438359590007e+02,1.517447540366710257e+00,1.789598315678806273e+01
1.014253563390847717e+02,1.466293227560106160e+00,1.769078039587310514e+01
1.014753688422105569e+02,1.418017116091230045e+00,1.748604413425626092e+01
1.015253813453363421e+02,1.372459350725423466e+00,1.728190978620174789e+01
1.015753938484621131e+02,1.329468865530933241e+00,1.707850322327578851e+01
1.016254063515878983e+02,1.288903162578495909e+00,1.687594111019990351e+01
1.016754188547136835e+02,1.250627996524930730e+00,1.667433127682839000e+01
1.017254313578394687e+02,1.214517007688509898e+00,1.647377316362525690e+01
1.017754438609652397e+02,1.180451162232955209e+00,1.627435856865650621e+01
1.018254563640910249e+02,1.148318587501524934e+00,1.607617185862875075e+01
1.018754688672168101e+02,1.118014278158474539e+00,1.587929028818814636e+01
1.019254813703425953e+02,1.089439618764701079e+00,1.568378454056430549e+01
1.019754938734683662e+02,1.062501981925887851e+00,1.548971923047056265e+01
1.020255063765941514e+02,1.037114525655892683e+00,1.529715313780076613e+01
1.020755188797199366e+02,1.013195899277503420e+00,1.510613952266725768e+01
1.021255313828457219e+02,9.906698680527548095e-01,1.491672654454973745e+01
1.021755438859714928e+02,9.694649519410011296e-01,1.472895768142859474e+01
1.022255563890972780e+02,9.495142968636227643e-01,1.454287187162370110e+01
1.022755688922230632e+02,9.307553566140889245e-01,1.435850385458679668e+01
1.023255813953488484e+02,9.131295999012529752e-01,1.417588449908694237e+01
1.023755938984746194e+02,8.965822639258681503e-01,1.399504107764176553e+01
1.024256064016004046e+02,8.810622254257196584e-01,1.381599740517951425e+01
1.024756189047261898e+02,8.665217256044753791e-01,1.363877413737948352e+01
1.025256314078519608e+02,8.529161267244460554e-01,1.346338904029751582e+01
1.025756439109777460e+02,8.402037913957841608e-01,1.328985712176775280e+01
1.026256564141035312e+02,8.283459090729717866e-01,1.311819081998696568e+01
1.026756689172293164e+02,8.173062989584694016e-01,1.294840022051460871e+01
1.027256814203550874e+02,8.070512257713138293e-01,1.278049325703794281e+01
1.027756939234808726e+02,7.975493336758565643e-01,1.261447578360808919e+01
1.028257064266066578e+02,7.887714719874237002e-01,1.245035176827375878e+01
1.028757189297324430e+02,7.806905458571072876e-01,1.228812345731304667e+01
1.029257314328582140e+02,7.732814125371547664e-01,1.212779148787864614e+01
1.029757439359839992e+02,7.665208038626122322e-01,1.196935497548175675e+01
1.030257564391097844e+02,7.603872014591306350e-01,1.181281165647762066e+01
1.030757689422355696e+02,7.548607099806819987e-01,1.165815802695425418e+01
1.031257814453613406e+02,7.499230102864866687e-01,1.150538939430801655e+01
1.031757939484871258e+02,7.455572768187913590e-01,1.135449997435313030e+01
1.032258064516129110e+02,7.417480908727099864e-01,1.120548299282265425e+01
1.032758189547386962e+02,7.384813443459815607e-01,1.105833079206687408e+01
1.033258314578644672e+02,7.357442161880254350e-01,1.091303485804864870e+01
1.033758439609902524e+02,7.335251007815045687e-01,1.076958590924251880e+01
1.034258564641160376e+02,7.318135476477981571e-01,1.062797396970067432e+01
1.034758689672418086e+02,7.306001904297202421e-01,1.048818845026419666e+01
1.035258814703675938e+02,7.298767333818273473e-01,1.035021816495643421e+01
1.035758939734933790e+02,7.296358975652278422e-01,1.021405140316051607e+01
1.036259064766191642e+02,7.298713803219609719e-01,1.007967598263230080e+01
1.036759189797449352e+02,7.305778010785224375e-01,9.947079315262309152e+00
1.037259314828707204e+02,7.317506926019745617e-01,9.816248418210879123e+00
1.037759439859965056e+02,7.333864676693881979e-01,9.687169964228568020e+00
1.038259564891222908e+02,7.354823913857819750e-01,9.559830324067036145e+00
1.038759689922480618e+02,7.380365425713303340e-01,9.434215618995770214e+00
1.039259814953738470e+02,7.410478025885807174e-01,9.310311736503276592e+00
1.039759939984996322e+02,7.445158455868758907e-01,9.188104348690329104e+00
1.040260065016254174e+02,7.484411119155447434e-01,9.067578963119640179e+00
1.040760190047511884e+02,7.528247945543350417e-01,8.948720946741905991e+00
1.041260315078769736e+02,7.576688207205083403e-01,8.831515559269600857e+00
1.041760440110027588e+02,7.629758514267730440e-01,8.715947954182823310e+00
1.042260565141285298e+02,7.687492714418333595e-01,8.602003211393313364e+00
1.042760690172543150e+02,7.749931804842266070e-01,8.489666360563454361e+00
1.043260815203801002e+02,7.817123875210727491e-01,8.378922408642468511e+00
1.043760940235058854e+02,7.889124070673992906e-01,8.269756355017856109e+00
1.044261065266316564e+02,7.965994592154596043e-01,8.162153191659387019e+00
1.044761190297574416e+02,8.047804717346135339e-01,8.056097929933434543e+00
1.045261315328832268e+02,8.134630747127185035e-01,7.951575618481589558e+00
1.045761440360090120e+02,8.226556111884257838e-01,7.848571360086650905e+00
1.046261565391347830e+02,8.323671423181843165e-01,7.747070326602325530e+00
1.046761690422605682e+02,8.426074473762523720e-01,7.647057758953112128e+00
1.047261815453863534e+02,8.533870290099012657e-01,7.548518972731545595e+00
1.047761940485121386e+02,8.647171296520820283e-01,7.451439391562702852e+00
1.048262065516379096e+02,8.766097230066437485e-01,7.355804542130457868e+00
1.048762190547636948e+02,8.890775553319543167e-01,7.261600075893217543e+00
1.049262315578894800e+02,9.021341494098474856e-01,7.168811772003374827e+00
1.049762440610152652e+02,9.157938045456367471e-01,7.077425537307206582e+00
1.050262565641410362e+02,9.300716036660975350e-01,6.987427409265468015e+00
1.050762690672668214e+02,9.449834599960587056e-01,6.898803586196679660e+00
1.051262815703926066e+02,9.605460815045245848e-01,6.811540420086299896e+00
1.051762940735183776e+02,9.767770487685534242e-01,6.725624429905453283e+00
1.052263065766441628e+02,9.936948293677043687e-01,6.641042305753986241e+00
1.052763190797699480e+02,1.011318777884008924e+00,6.557780908860610936e+00
1.053263315828957332e+02,1.029669135901990495e+00,6.475827271582810241e+00
1.053763440860215042e+02,1.048767070026759729e+00,6.395168609270707627e+00
1.054263565891472894e+02,1.068634713189632546e+00,6.315792339863231852e+00
1.054763690922730746e+02,1.089295168287194748e+00,6.237686071630738738e+00
1.055263815953988598e+02,1.110772570641787027e+00,6.160837613052408734e+00
1.055763940985246307e+02,1.133092088621788340e+00,6.085234972964553180e+00
1.056264066016504160e+02,1.156279928412041968e+00,6.010866361219531662e+00
1.056764191047762012e+02,1.180363398023733801e+00,5.937720201776730100e+00
1.057264316079019864e+02,1.205370894475683130e+00,5.865785134107208698e+00
1.057764441110277573e+02,1.231331991522031766e+00,5.795050015507857921e+00
1.058264566141535425e+02,1.258277462325357421e+00,5.725503923032600362e+00
1.058764691172793277e+02,1.286239279456629969e+00,5.657136153492510644e+00
1.059264816204051129e+02,1.315250642635474199e+00,5.589936227169883587e+00
1.059764941235308839e+02,1.345346037246965887e+00,5.523893899125577711e+00
1.060265066266566691e+02,1.376561253274484420e+00,5.458999155091174948e+00
1.060765191297824543e+02,1.408933459874692762e+00,5.395242215094999239e+00
1.061265316329082253e+02,1.442501207450791023e+00,5.332613533649812609e+00
1.061765441360340105e+02,1.477304446904242896e+00,5.271103801798996180e+00
1.062265566391597957e+02,1.513384588118741325e+00,5.210703955519775832e+00
1.062765691422855809e+02,1.550784528466418566e+00,5.151405173928517378e+00
1.063265816454113519e+02,1.589548722722726071e+00,5.093198881631931130e+00
1.063765941485371371e+02,1.629723186034509164e+00,5.036076748930608638e+00
1.064266066516629223e+02,1.671355529840756304e+00,4.980030695419739750e+00
1.064766191547887075e+02,1.714494994984501197e+00,4.925052894052442731e+00
1.065266316579144785e+02,1.759192515301445159e+00,4.871135771107041990e+00
1.065766441610402637e+02,1.805500751841202511e+00,4.818272007566733350e+00
1.066266566641660489e+02,1.853474103114021609e+00,4.766454540030173881e+00
1.066766691672918341e+02,1.903168745514506544e+00,4.715676565311362367e+00
1.067266816704176051e+02,1.954642670515680525e+00,4.665931540660844590e+00
1.067766941735433903e+02,2.007955739235431469e+00,4.617213185430550482e+00
1.068267066766691755e+02,2.063169688806773650e+00,4.569515481575101568e+00
1.068767191797949465e+02,2.120348158536835115e+00,4.522832676903254523e+00
1.069267316829207317e+02,2.179556716504755798e+00,4.477159285901685770e+00
1.069767441860465169e+02,2.240862908922913732e+00,4.432490091408033628e+00
1.070267566891723021e+02,2.304336266525792265e+00,4.388820145141969498e+00
1.070767691922980731e+02,2.370048313277114183e+00,4.346144769923127704e+00
1.071267816954238583e+02,2.438072581274159045e+00,4.304459560431756593e+00
1.071767941985496435e+02,2.508484643064128772e+00,4.263760385036865053e+00
1.072268067016754287e+02,2.581362113464650054e+00,4.224043386330529337e+00
1.072768192048011997e+02,2.656784634821865332e+00,4.185304982372161753e+00
1.073268317079269849e+02,2.734833875926393709e+00,4.147541867366831170e+00
1.073768442110527701e+02,2.815593539779927212e+00,4.110751013555147715e+00
1.074268567141785553e+02,2.899149352952746561e+00,4.074929671629897499e+00
1.074768692173043263e+02,2.985589017767013242e+00,4.040075370732644444e+00
1.075268817204301115e+02,3.075002186541778926e+00,4.006185919583931998e+00
1.075768942235558967e+02,3.167480444388547145e+00,3.973259408086580180e+00
1.076269067266816819e+02,3.263117265678456835e+00,3.941294207290755747e+00
1.076769192298074529e+02,3.362007931875487632e+00,3.910288968083021732e+00
1.077269317329332381e+02,3.464249460940454828e+00,3.880242623352003761e+00
1.077769442360590233e+02,3.569940574212874029e+00,3.851154388880532853e+00
1.078269567391847943e+02,3.679181588412155257e+00,3.823023761875613324e+00
